Epoch 00 | Train Loss: 1.5815 | Val Loss: 1.4346 | Val Acc: 0.4111 | Val F1: 0.4111 | LR: 0.000950
Epoch 24 | Train Loss: 1.2803 | Val Loss: 1.2193 | Val Acc: 0.4518 | Val F1: 0.4518 | LR: 0.000277
Epoch 25 | Train Loss: 1.3148 | Val Loss: 1.2402 | Val Acc: 0.4433 | Val F1: 0.4433 | LR: 0.000264
Epoch 26 | Train Loss: 1.2887 | Val Loss: 1.2032 | Val Acc: 0.4433 | Val F1: 0.4433 | LR: 0.000250
Epoch 27 | Train Loss: 1.2844 | Val Loss: 1.2091 | Val Acc: 0.4518 | Val F1: 0.4518 | LR: 0.000238
Epoch 28 | Train Loss: 1.2737 | Val Loss: 1.2255 | Val Acc: 0.4540 | Val F1: 0.4540 | LR: 0.000226
Epoch 29 | Train Loss: 1.2739 | Val Loss: 1.2149 | Val Acc: 0.4561 | Val F1: 0.4561 | LR: 0.000215
Epoch 30 | Train Loss: 1.2994 | Val Loss: 1.2267 | Val Acc: 0.4475 | Val F1: 0.4475 | LR: 0.000204
Epoch 31 | Train Loss: 1.2713 | Val Loss: 1.2199 | Val Acc: 0.4582 | Val F1: 0.4582 | LR: 0.000194
Epoch 32 | Train Loss: 1.2676 | Val Loss: 1.2097 | Val Acc: 0.4390 | Val F1: 0.4390 | LR: 0.000184
Epoch 33 | Train Loss: 1.2734 | Val Loss: 1.1990 | Val Acc: 0.4497 | Val F1: 0.4497 | LR: 0.000175
Epoch 34 | Train Loss: 1.2696 | Val Loss: 1.2059 | Val Acc: 0.4390 | Val F1: 0.4390 | LR: 0.000166
Epoch 35 | Train Loss: 1.2976 | Val Loss: 1.2185 | Val Acc: 0.4347 | Val F1: 0.4347 | LR: 0.000158
Epoch 36 | Train Loss: 1.2745 | Val Loss: 1.2029 | Val Acc: 0.4390 | Val F1: 0.4390 | LR: 0.000150
Epoch 37 | Train Loss: 1.2651 | Val Loss: 1.2018 | Val Acc: 0.4561 | Val F1: 0.4561 | LR: 0.000142
Epoch 38 | Train Loss: 1.2542 | Val Loss: 1.2016 | Val Acc: 0.4561 | Val F1: 0.4561 | LR: 0.000135
Epoch 39 | Train Loss: 1.2601 | Val Loss: 1.2042 | Val Acc: 0.4540 | Val F1: 0.4540 | LR: 0.000129
Epoch 40 | Train Loss: 1.2640 | Val Loss: 1.2068 | Val Acc: 0.4497 | Val F1: 0.4497 | LR: 0.000122
Epoch 41 | Train Loss: 1.2968 | Val Loss: 1.2077 | Val Acc: 0.4497 | Val F1: 0.4497 | LR: 0.000116
Epoch 42 | Train Loss: 1.2711 | Val Loss: 1.2167 | Val Acc: 0.4368 | Val F1: 0.4368 | LR: 0.000110
